date,amfi_code,nav,scheme_name
2021-11-18,120841,127.7737,quant Mid Cap Fund - Growth Option - Direct Plan
2021-11-19,120841,127.7737,
2021-11-20,120841,127.7737,
2021-11-21,120841,127.7737,
2021-11-22,120841,124.8428,quant Mid Cap Fund - Growth Option - Direct Plan
2021-11-23,120841,126.6971,quant Mid Cap Fund - Growth Option - Direct Plan
2021-11-24,120841,126.7601,quant Mid Cap Fund - Growth Option - Direct Plan
2021-11-25,120841,127.3085,quant Mid Cap Fund - Growth Option - Direct Plan
2021-11-26,120841,124.5182,quant Mid Cap Fund - Growth Option - Direct Plan
2021-11-27,120841,124.5182,
2021-11-28,120841,124.5182,
2021-11-29,120841,123.4947,quant Mid Cap Fund - Growth Option - Direct Plan
2021-11-30,120841,123.2882,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-01,120841,125.2689,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-02,120841,126.1115,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-03,120841,125.6791,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-04,120841,125.6791,
2021-12-05,120841,125.6791,
2021-12-06,120841,123.5684,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-07,120841,125.9046,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-08,120841,127.8777,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-09,120841,128.936,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-10,120841,130.5146,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-11,120841,130.5146,
2021-12-12,120841,130.5146,
2021-12-13,120841,130.5165,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-14,120841,129.4064,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-15,120841,128.0305,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-16,120841,127.2077,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-17,120841,123.6749,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-18,120841,123.6749,
2021-12-19,120841,123.6749,
2021-12-20,120841,119.71,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-21,120841,121.795,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-22,120841,123.2628,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-23,120841,124.1931,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-24,120841,122.874,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-25,120841,122.874,
2021-12-26,120841,122.874,
2021-12-27,120841,123.3188,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-28,120841,124.576,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-29,120841,124.4717,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-30,120841,123.8013,quant Mid Cap Fund - Growth Option - Direct Plan
2021-12-31,120841,125.2807,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-01,120841,125.2807,
2022-01-02,120841,125.2807,
2022-01-03,120841,126.5068,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-04,120841,126.4906,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-05,120841,127.2368,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-06,120841,127.2091,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-07,120841,126.9977,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-08,120841,126.9977,
2022-01-09,120841,126.9977,
2022-01-10,120841,128.6834,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-11,120841,128.9376,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-12,120841,130.4142,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-13,120841,130.9552,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-14,120841,131.3247,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-15,120841,131.3247,
2022-01-16,120841,131.3247,
2022-01-17,120841,131.6676,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-18,120841,129.7285,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-19,120841,129.4117,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-20,120841,129.1206,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-21,120841,126.9673,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-22,120841,126.9673,
2022-01-23,120841,126.9673,
2022-01-24,120841,122.3992,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-25,120841,124.1798,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-26,120841,124.1798,
2022-01-27,120841,124.5614,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-28,120841,126.2127,quant Mid Cap Fund - Growth Option - Direct Plan
2022-01-29,120841,126.2127,
2022-01-30,120841,126.2127,
2022-01-31,120841,128.1208,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-01,120841,129.7313,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-02,120841,132.0523,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-03,120841,131.6462,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-04,120841,130.6492,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-05,120841,130.6492,
2022-02-06,120841,130.6492,
2022-02-07,120841,129.3986,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-08,120841,128.2557,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-09,120841,129.718,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-10,120841,130.321,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-11,120841,128.1104,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-12,120841,128.1104,
2022-02-13,120841,128.1104,
2022-02-14,120841,123.3325,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-15,120841,126.5317,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-16,120841,126.5886,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-17,120841,126.1227,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-18,120841,125.0481,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-19,120841,125.0481,
2022-02-20,120841,125.0481,
2022-02-21,120841,124.0226,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-22,120841,122.14,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-23,120841,122.4841,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-24,120841,115.354,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-25,120841,120.143,quant Mid Cap Fund - Growth Option - Direct Plan
2022-02-26,120841,120.143,
2022-02-27,120841,120.143,
2022-02-28,120841,121.3314,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-01,120841,121.3314,
2022-03-02,120841,120.9498,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-03,120841,121.306,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-04,120841,118.5841,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-05,120841,118.5841,
2022-03-06,120841,118.5841,
2022-03-07,120841,116.5848,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-08,120841,118.3143,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-09,120841,121.8261,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-10,120841,122.1145,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-11,120841,122.6214,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-12,120841,122.6214,
2022-03-13,120841,122.6214,
2022-03-14,120841,122.8303,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-15,120841,122.4305,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-16,120841,124.5593,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-17,120841,125.8022,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-18,120841,125.8022,
2022-03-19,120841,125.8022,
2022-03-20,120841,125.8022,
2022-03-21,120841,126.3259,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-22,120841,126.368,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-23,120841,127.2515,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-24,120841,130.0787,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-25,120841,130.6546,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-26,120841,130.6546,
2022-03-27,120841,130.6546,
2022-03-28,120841,130.1468,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-29,120841,132.7146,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-30,120841,134.3213,quant Mid Cap Fund - Growth Option - Direct Plan
2022-03-31,120841,135.6836,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-01,120841,137.1696,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-02,120841,137.1696,
2022-04-03,120841,137.1696,
2022-04-04,120841,138.1757,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-05,120841,138.396,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-06,120841,139.2868,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-07,120841,138.7343,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-08,120841,141.3035,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-09,120841,141.3035,
2022-04-10,120841,141.3035,
2022-04-11,120841,141.742,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-12,120841,140.066,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-13,120841,139.5462,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-14,120841,139.5462,
2022-04-15,120841,139.5462,
2022-04-16,120841,139.5462,
2022-04-17,120841,139.5462,
2022-04-18,120841,138.4153,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-19,120841,136.215,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-20,120841,136.0407,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-21,120841,138.0841,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-22,120841,136.7078,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-23,120841,136.7078,
2022-04-24,120841,136.7078,
2022-04-25,120841,133.3753,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-26,120841,135.9278,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-27,120841,135.4855,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-28,120841,136.1467,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-29,120841,135.4238,quant Mid Cap Fund - Growth Option - Direct Plan
2022-04-30,120841,135.4238,
2022-05-01,120841,135.4238,
2022-05-02,120841,135.1252,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-03,120841,135.1252,
2022-05-04,120841,130.5776,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-05,120841,130.9687,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-06,120841,129.5722,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-07,120841,129.5722,
2022-05-08,120841,129.5722,
2022-05-09,120841,127.1131,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-10,120841,124.5986,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-11,120841,122.6652,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-12,120841,120.1196,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-13,120841,120.7455,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-14,120841,120.7455,
2022-05-15,120841,120.7455,
2022-05-16,120841,123.2696,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-17,120841,126.9614,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-18,120841,127.1144,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-19,120841,123.9027,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-20,120841,127.5141,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-21,120841,127.5141,
2022-05-22,120841,127.5141,
2022-05-23,120841,126.5524,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-24,120841,125.0677,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-25,120841,122.4912,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-26,120841,123.7339,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-27,120841,125.3669,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-28,120841,125.3669,
2022-05-29,120841,125.3669,
2022-05-30,120841,128.3099,quant Mid Cap Fund - Growth Option - Direct Plan
2022-05-31,120841,127.6661,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-01,120841,127.7555,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-02,120841,128.9305,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-03,120841,127.1436,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-04,120841,127.1436,
2022-06-05,120841,127.1436,
2022-06-06,120841,126.8011,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-07,120841,126.1756,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-08,120841,125.6039,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-09,120841,126.4198,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-10,120841,125.7057,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-11,120841,125.7057,
2022-06-12,120841,125.7057,
2022-06-13,120841,121.5062,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-14,120841,121.4934,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-15,120841,120.9835,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-16,120841,117.8647,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-17,120841,117.286,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-18,120841,117.286,
2022-06-19,120841,117.286,
2022-06-20,120841,115.4594,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-21,120841,119.1233,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-22,120841,116.656,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-23,120841,118.0699,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-24,120841,119.9259,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-25,120841,119.9259,
2022-06-26,120841,119.9259,
2022-06-27,120841,120.9324,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-28,120841,121.3901,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-29,120841,121.3045,quant Mid Cap Fund - Growth Option - Direct Plan
2022-06-30,120841,119.9835,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-01,120841,120.3586,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-02,120841,120.3586,
2022-07-03,120841,120.3586,
2022-07-04,120841,121.6048,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-05,120841,121.5446,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-06,120841,123.1503,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-07,120841,125.0387,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-08,120841,125.3723,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-09,120841,125.3723,
2022-07-10,120841,125.3723,
2022-07-11,120841,126.5195,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-12,120841,126.1713,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-13,120841,125.9255,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-14,120841,125.1583,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-15,120841,125.9286,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-16,120841,125.9286,
2022-07-17,120841,125.9286,
2022-07-18,120841,127.6418,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-19,120841,128.5486,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-20,120841,128.3494,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-21,120841,130.3175,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-22,120841,130.4869,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-23,120841,130.4869,
2022-07-24,120841,130.4869,
2022-07-25,120841,130.5051,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-26,120841,129.8095,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-27,120841,130.9163,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-28,120841,131.0739,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-29,120841,132.6375,quant Mid Cap Fund - Growth Option - Direct Plan
2022-07-30,120841,132.6375,
2022-07-31,120841,132.6375,
2022-08-01,120841,134.3873,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-02,120841,134.5169,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-03,120841,133.9674,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-04,120841,132.7787,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-05,120841,133.3098,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-06,120841,133.3098,
2022-08-07,120841,133.3098,
2022-08-08,120841,134.0048,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-09,120841,134.0048,
2022-08-10,120841,133.684,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-11,120841,134.6731,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-12,120841,134.4421,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-13,120841,134.4421,
2022-08-14,120841,134.4421,
2022-08-15,120841,134.4421,
2022-08-16,120841,136.1543,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-17,120841,136.0795,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-18,120841,136.2458,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-19,120841,135.94,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-20,120841,135.94,
2022-08-21,120841,135.94,
2022-08-22,120841,134.4195,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-23,120841,135.7256,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-24,120841,137.2337,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-25,120841,136.5525,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-26,120841,138.0588,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-27,120841,138.0588,
2022-08-28,120841,138.0588,
2022-08-29,120841,137.4254,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-30,120841,139.8072,quant Mid Cap Fund - Growth Option - Direct Plan
2022-08-31,120841,139.8072,
2022-09-01,120841,140.3487,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-02,120841,141.5479,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-03,120841,141.5479,
2022-09-04,120841,141.5479,
2022-09-05,120841,142.5414,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-06,120841,142.6098,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-07,120841,143.2948,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-08,120841,144.5818,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-09,120841,145.2952,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-10,120841,145.2952,
2022-09-11,120841,145.2952,
2022-09-12,120841,146.6505,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-13,120841,147.0281,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-14,120841,147.7233,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-15,120841,148.0874,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-16,120841,144.6279,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-17,120841,144.6279,
2022-09-18,120841,144.6279,
2022-09-19,120841,146.4419,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-20,120841,148.0999,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-21,120841,147.089,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-22,120841,147.0275,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-23,120841,143.7564,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-24,120841,143.7564,
2022-09-25,120841,143.7564,
2022-09-26,120841,138.9011,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-27,120841,139.239,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-28,120841,137.5252,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-29,120841,138.4288,quant Mid Cap Fund - Growth Option - Direct Plan
2022-09-30,120841,140.7102,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-01,120841,140.7102,
2022-10-02,120841,140.7102,
2022-10-03,120841,137.917,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-04,120841,141.5815,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-05,120841,141.5815,
2022-10-06,120841,142.8724,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-07,120841,142.9606,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-08,120841,142.9606,
2022-10-09,120841,142.9606,
2022-10-10,120841,142.0986,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-11,120841,139.2999,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-12,120841,140.5843,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-13,120841,139.159,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-14,120841,139.0192,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-15,120841,139.0192,
2022-10-16,120841,139.0192,
2022-10-17,120841,140.1157,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-18,120841,142.0911,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-19,120841,142.1461,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-20,120841,142.4291,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-21,120841,141.3402,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-22,120841,141.3402,
2022-10-23,120841,141.3402,
2022-10-24,120841,141.3402,
2022-10-25,120841,142.4703,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-26,120841,142.4703,
2022-10-27,120841,143.6154,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-28,120841,143.3029,quant Mid Cap Fund - Growth Option - Direct Plan
2022-10-29,120841,143.3029,
2022-10-30,120841,143.3029,
2022-10-31,120841,144.5066,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-01,120841,144.4554,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-02,120841,144.3572,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-03,120841,145.4311,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-04,120841,145.65,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-05,120841,145.65,
2022-11-06,120841,145.65,
2022-11-07,120841,146.1047,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-08,120841,146.1047,
2022-11-09,120841,147.5742,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-10,120841,146.8062,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-11,120841,146.303,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-12,120841,146.303,
2022-11-13,120841,146.303,
2022-11-14,120841,145.9642,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-15,120841,145.8004,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-16,120841,144.3685,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-17,120841,144.0831,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-18,120841,144.3165,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-19,120841,144.3165,
2022-11-20,120841,144.3165,
2022-11-21,120841,145.1487,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-22,120841,146.2966,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-23,120841,147.0259,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-24,120841,147.5941,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-25,120841,149.2333,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-26,120841,149.2333,
2022-11-27,120841,149.2333,
2022-11-28,120841,149.9924,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-29,120841,149.7115,quant Mid Cap Fund - Growth Option - Direct Plan
2022-11-30,120841,149.665,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-01,120841,151.3128,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-02,120841,152.3886,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-03,120841,152.3886,
2022-12-04,120841,152.3886,
2022-12-05,120841,153.079,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-06,120841,152.9156,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-07,120841,152.6613,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-08,120841,154.7371,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-09,120841,152.6343,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-10,120841,152.6343,
2022-12-11,120841,152.6343,
2022-12-12,120841,153.6017,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-13,120841,155.1466,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-14,120841,155.6215,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-15,120841,153.8581,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-16,120841,151.1821,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-17,120841,151.1821,
2022-12-18,120841,151.1821,
2022-12-19,120841,152.521,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-20,120841,152.0756,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-21,120841,148.566,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-22,120841,146.8345,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-23,120841,140.3861,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-24,120841,140.3861,
2022-12-25,120841,140.3861,
2022-12-26,120841,145.8291,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-27,120841,148.0385,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-28,120841,148.2089,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-29,120841,148.6537,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-30,120841,150.2585,quant Mid Cap Fund - Growth Option - Direct Plan
2022-12-31,120841,150.2585,
2023-01-01,120841,150.2585,
2023-01-02,120841,152.1024,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-03,120841,152.9569,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-04,120841,150.964,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-05,120841,151.8208,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-06,120841,150.5603,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-07,120841,150.5603,
2023-01-08,120841,150.5603,
2023-01-09,120841,152.2843,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-10,120841,150.9817,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-11,120841,151.3555,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-12,120841,150.5384,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-13,120841,151.2559,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-14,120841,151.2559,
2023-01-15,120841,151.2559,
2023-01-16,120841,151.418,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-17,120841,150.919,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-18,120841,150.7411,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-19,120841,150.8009,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-20,120841,150.0517,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-21,120841,150.0517,
2023-01-22,120841,150.0517,
2023-01-23,120841,150.2557,quant Mid Cap Fund - Growth Option - Direct Plan
2023-01-24,120841,149.1414,quant Mid Cap Fund - Growth Option - Direct Plan
