investor_id,age,age_group,gender,sip_amount,city_tier,state
104451,21,18-25,Female,1500.0,B30,Gujarat
104452,29,26-35,Male,7000.0,T30,Gujarat
104453,27,26-35,Male,3500.0,T30,Gujarat
104454,18,18-25,Female,3000.0,B30,West Bengal
104455,36,36-50,Male,5500.0,T30,Delhi
104456,31,26-35,Female,1500.0,T30,Uttar Pradesh
104457,34,26-35,Male,5500.0,B30,Telangana
104458,42,36-50,Female,3500.0,T30,Kerala
104459,34,26-35,Male,11000.0,B30,Maharashtra
104460,30,26-35,Female,6000.0,T30,Rajasthan
104461,43,36-50,Female,11500.0,T30,Tamil Nadu
104462,30,26-35,Male,4000.0,T30,Haryana
104463,28,26-35,Male,4500.0,B30,Haryana
104464,40,36-50,Female,2000.0,T30,Karnataka
104465,26,26-35,Female,5500.0,T30,Uttar Pradesh
104466,45,36-50,Female,3500.0,T30,Telangana
104467,35,26-35,Male,5500.0,B30,Gujarat
104468,49,36-50,Female,4000.0,T30,Karnataka
104469,33,26-35,Female,6500.0,B30,Gujarat
104470,43,36-50,Male,8000.0,B30,Maharashtra
104471,18,18-25,Female,1000.0,T30,Tamil Nadu
104472,46,36-50,Male,16500.0,B30,Delhi
104473,40,36-50,Female,6500.0,B30,Karnataka
104474,27,26-35,Female,2500.0,B30,Maharashtra
104475,42,36-50,Male,13500.0,T30,Maharashtra
104476,21,18-25,Male,1500.0,B30,Gujarat
104477,29,26-35,Female,4000.0,T30,Punjab
104478,25,18-25,Female,4500.0,T30,Andhra Pradesh
104479,43,36-50,Male,9500.0,B30,Telangana
104480,46,36-50,Male,10500.0,T30,Maharashtra
104481,29,26-35,Male,4000.0,B30,Telangana
104482,21,18-25,Male,1500.0,T30,Uttar Pradesh
104483,24,18-25,Female,2000.0,T30,Haryana
104484,34,26-35,Female,1000.0,T30,Karnataka
104485,34,26-35,Female,6500.0,T30,Karnataka
104486,30,26-35,Male,6500.0,B30,Delhi
104487,25,18-25,Male,1000.0,T30,Delhi
104488,50,36-50,Male,9000.0,T30,Gujarat
104489,27,26-35,Male,1000.0,T30,Maharashtra
104490,25,18-25,Female,6500.0,T30,Uttar Pradesh
104491,45,36-50,Male,5000.0,T30,Haryana
104492,31,26-35,Male,3500.0,T30,Tamil Nadu
104493,39,36-50,Female,11500.0,T30,Telangana
104494,25,18-25,Female,3000.0,B30,Delhi
104495,39,36-50,Male,3000.0,T30,Karnataka
104496,41,36-50,Male,7500.0,T30,Punjab
104497,22,18-25,Male,2500.0,B30,Bihar
104498,28,26-35,Male,2500.0,T30,Delhi
104499,24,18-25,Male,3500.0,B30,Gujarat
104500,28,26-35,Female,2000.0,T30,Gujarat
104501,50,36-50,Female,10500.0,T30,Tamil Nadu
104502,36,36-50,Male,3000.0,T30,Gujarat
104503,53,50+,Female,4500.0,T30,Punjab
104504,48,36-50,Male,3000.0,T30,Uttar Pradesh
104505,45,36-50,Female,12000.0,T30,Maharashtra
104506,48,36-50,Female,15500.0,T30,Gujarat
104507,45,36-50,Male,20500.0,T30,Gujarat
104508,51,50+,Male,4500.0,T30,Maharashtra
104509,39,36-50,Female,4500.0,T30,Tamil Nadu
104510,40,36-50,Female,13500.0,T30,Maharashtra
104511,40,36-50,Male,7500.0,T30,Karnataka
104512,29,26-35,Male,3000.0,T30,Tamil Nadu
104513,42,36-50,Male,5000.0,T30,Maharashtra
104514,46,36-50,Male,7500.0,B30,Kerala
104515,27,26-35,Male,9500.0,T30,Maharashtra
104516,25,18-25,Female,1500.0,T30,Delhi
104517,28,26-35,Male,10000.0,T30,Haryana
104518,47,36-50,Male,6500.0,T30,Maharashtra
104519,31,26-35,Male,9000.0,T30,Maharashtra
104520,22,18-25,Male,2000.0,T30,Maharashtra
104521,23,18-25,Female,3500.0,T30,Gujarat
104522,24,18-25,Female,1500.0,T30,Tamil Nadu
104523,26,26-35,Male,5500.0,T30,Delhi
104524,20,18-25,Male,3000.0,B30,Gujarat
104525,40,36-50,Female,2500.0,B30,Delhi
104526,32,26-35,Female,12000.0,T30,Karnataka
104527,39,36-50,Male,3000.0,T30,Gujarat
104528,18,18-25,Male,4000.0,B30,Karnataka
104529,44,36-50,Female,5500.0,T30,Gujarat
104530,33,26-35,Male,7000.0,T30,Karnataka
104531,39,36-50,Male,9500.0,T30,Karnataka
104532,49,36-50,Male,6000.0,B30,Gujarat
104533,37,36-50,Male,4500.0,T30,Gujarat
104534,55,50+,Female,5000.0,B30,Maharashtra
104535,18,18-25,Female,1500.0,T30,Maharashtra
104536,30,26-35,Male,5500.0,B30,Gujarat
104537,18,18-25,Female,2500.0,B30,Andhra Pradesh
104538,37,36-50,Male,4500.0,B30,Maharashtra
104539,34,26-35,Male,2000.0,T30,Karnataka
104540,23,18-25,Male,2000.0,T30,Kerala
104541,55,50+,Female,5000.0,T30,Maharashtra
104542,30,26-35,Male,3000.0,T30,Delhi
104543,18,18-25,Female,2500.0,T30,Rajasthan
104544,40,36-50,Male,6500.0,B30,Maharashtra
104545,40,36-50,Female,13000.0,T30,Telangana
104546,29,26-35,Female,5500.0,B30,Tamil Nadu
104547,41,36-50,Female,10500.0,T30,Telangana
104548,24,18-25,Male,1500.0,T30,Maharashtra
104549,29,26-35,Female,9500.0,B30,Maharashtra
104550,37,36-50,Male,8500.0,T30,Maharashtra
104551,43,36-50,Female,16000.0,T30,Andhra Pradesh
104552,31,26-35,Female,7500.0,T30,Rajasthan
104553,29,26-35,Male,4000.0,B30,Delhi
104554,33,26-35,Male,3000.0,T30,Delhi
104555,18,18-25,Male,2500.0,T30,Gujarat
104556,31,26-35,Male,3500.0,B30,Maharashtra
104557,18,18-25,Female,1500.0,B30,Gujarat
104558,25,18-25,Female,1500.0,T30,Uttar Pradesh
104559,19,18-25,Female,6000.0,T30,Tamil Nadu
104560,39,36-50,Female,3500.0,B30,Karnataka
104561,26,26-35,Other,1500.0,T30,Telangana
104562,46,36-50,Male,9000.0,T30,Maharashtra
104563,18,18-25,Male,1500.0,T30,Maharashtra
104564,31,26-35,Female,3500.0,B30,Telangana
104565,34,26-35,Male,2000.0,T30,Karnataka
104566,38,36-50,Female,9500.0,B30,Tamil Nadu
104567,55,50+,Female,6500.0,B30,Karnataka
104568,18,18-25,Female,3500.0,T30,Karnataka
104569,26,26-35,Male,6000.0,T30,Maharashtra
104570,53,50+,Male,4500.0,T30,Delhi
104571,24,18-25,Female,1000.0,B30,Maharashtra
104572,38,36-50,Male,4500.0,T30,Gujarat
104573,24,18-25,Female,1500.0,T30,Maharashtra
104574,20,18-25,Female,1500.0,B30,Maharashtra
104575,25,18-25,Female,4000.0,B30,Kerala
104576,53,50+,Male,11000.0,B30,Andhra Pradesh
104577,22,18-25,Female,1500.0,T30,Maharashtra
104578,31,26-35,Female,7000.0,T30,Haryana
104579,31,26-35,Female,5000.0,T30,Rajasthan
104580,43,36-50,Female,5000.0,T30,Karnataka
104581,45,36-50,Female,8000.0,T30,Karnataka
104582,35,26-35,Male,1500.0,T30,Karnataka
104583,18,18-25,Female,1000.0,T30,Tamil Nadu
104584,25,18-25,Male,2500.0,T30,Maharashtra
104585,22,18-25,Male,3500.0,T30,Maharashtra
104586,45,36-50,Female,12500.0,T30,Andhra Pradesh
104587,24,18-25,Female,1500.0,B30,Telangana
104588,50,36-50,Male,12500.0,T30,Karnataka
104589,38,36-50,Male,11000.0,T30,Maharashtra
104590,45,36-50,Female,9500.0,B30,Madhya Pradesh
104591,56,50+,Male,5000.0,T30,Maharashtra
104592,24,18-25,Female,1500.0,T30,Maharashtra
104593,18,18-25,Female,3000.0,T30,Gujarat
104594,35,26-35,Female,7000.0,B30,Uttar Pradesh
104595,43,36-50,Male,6500.0,B30,Telangana
104596,27,26-35,Male,6000.0,T30,Delhi
104597,34,26-35,Male,6000.0,T30,Karnataka
104598,46,36-50,Male,7000.0,T30,Maharashtra
104599,45,36-50,Male,5000.0,T30,Gujarat
104600,28,26-35,Male,4500.0,B30,Maharashtra
104601,36,36-50,Female,12500.0,T30,Maharashtra
104602,24,18-25,Female,1500.0,T30,Maharashtra
104603,19,18-25,Male,4000.0,T30,Kerala
104604,47,36-50,Male,4500.0,T30,Uttar Pradesh
104605,18,18-25,Female,5500.0,T30,Karnataka
104606,35,26-35,Female,7000.0,T30,Haryana
104607,30,26-35,Male,3500.0,T30,Maharashtra
104608,39,36-50,Female,3500.0,B30,Madhya Pradesh
104609,27,26-35,Male,3000.0,T30,Maharashtra
104610,45,36-50,Male,6000.0,T30,West Bengal
104611,31,26-35,Female,3500.0,T30,Gujarat
104612,48,36-50,Male,5000.0,T30,Maharashtra
104613,36,36-50,Female,7500.0,T30,Tamil Nadu
104614,23,18-25,Male,2000.0,T30,Tamil Nadu
104615,39,36-50,Male,4500.0,B30,Haryana
104616,38,36-50,Male,14000.0,T30,Gujarat
104617,32,26-35,Male,8500.0,T30,West Bengal
104618,26,26-35,Male,4500.0,T30,Haryana
104619,42,36-50,Male,13000.0,T30,Karnataka
104620,24,18-25,Female,3000.0,T30,Karnataka
104621,25,18-25,Male,1500.0,T30,Gujarat
104622,39,36-50,Male,9500.0,T30,Punjab
104623,31,26-35,Female,2500.0,B30,Delhi
104624,18,18-25,Female,1500.0,T30,Haryana
104625,24,18-25,Male,3000.0,T30,Karnataka
104626,38,36-50,Male,10000.0,T30,Kerala
104627,31,26-35,Male,6000.0,T30,Karnataka
104628,32,26-35,Male,5000.0,T30,Maharashtra
104629,36,36-50,Male,2500.0,B30,Delhi
104630,38,36-50,Other,3000.0,T30,Rajasthan
104631,35,26-35,Female,5500.0,T30,Maharashtra
104632,18,18-25,Female,3000.0,T30,Gujarat
104633,33,26-35,Male,3000.0,B30,Madhya Pradesh
104634,28,26-35,Male,12500.0,T30,Gujarat
104635,34,26-35,Male,3000.0,T30,Karnataka
104636,44,36-50,Female,15000.0,T30,Gujarat
104637,23,18-25,Female,1000.0,T30,Gujarat
104638,34,26-35,Male,2500.0,T30,Karnataka
104639,38,36-50,Male,9000.0,T30,Rajasthan
104640,30,26-35,Male,3500.0,T30,Gujarat
104641,20,18-25,Female,3500.0,T30,Uttar Pradesh
104642,21,18-25,Male,2500.0,T30,Gujarat
104643,33,26-35,Male,10500.0,T30,Maharashtra
104644,27,26-35,Female,3500.0,B30,West Bengal
104645,18,18-25,Female,1500.0,T30,Maharashtra
104646,26,26-35,Male,4000.0,B30,West Bengal
104647,20,18-25,Female,2000.0,T30,Tamil Nadu
104648,41,36-50,Male,5000.0,T30,Delhi
104649,19,18-25,Male,1500.0,T30,Karnataka
104650,48,36-50,Male,3000.0,T30,Delhi
104651,55,50+,Female,10500.0,T30,Maharashtra
104652,26,26-35,Female,2000.0,B30,Gujarat
104653,27,26-35,Male,4000.0,T30,Maharashtra
104654,43,36-50,Female,8000.0,T30,Tamil Nadu
104655,44,36-50,Female,9000.0,B30,West Bengal
104656,29,26-35,Female,4500.0,B30,Tamil Nadu
104657,29,26-35,Male,2000.0,T30,Uttar Pradesh
104658,29,26-35,Female,3000.0,T30,Rajasthan
104659,25,18-25,Male,2000.0,B30,Uttar Pradesh
104660,43,36-50,Male,7500.0,B30,Gujarat
104661,35,26-35,Female,2000.0,T30,Gujarat
104662,26,26-35,Female,6500.0,B30,Karnataka
104663,34,26-35,Female,2500.0,T30,Karnataka
104664,30,26-35,Male,12000.0,T30,Gujarat
104665,59,50+,Female,2000.0,T30,Gujarat
104666,31,26-35,Female,6000.0,T30,Uttar Pradesh
104667,41,36-50,Male,8000.0,T30,Maharashtra
104668,38,36-50,Male,6500.0,T30,West Bengal
104669,32,26-35,Male,6500.0,T30,Gujarat
104670,38,36-50,Male,4500.0,B30,Karnataka
104671,36,36-50,Female,6000.0,T30,Gujarat
104672,58,50+,Male,3000.0,B30,Telangana
104673,33,26-35,Male,10000.0,B30,Karnataka
104674,18,18-25,Male,1500.0,T30,Andhra Pradesh
104675,55,50+,Female,4000.0,T30,Delhi
104676,28,26-35,Male,9500.0,T30,Maharashtra
104677,34,26-35,Male,1500.0,B30,Telangana
104678,28,26-35,Female,12000.0,T30,Tamil Nadu
104679,28,26-35,Female,4000.0,T30,Gujarat
104680,22,18-25,Female,3500.0,T30,Gujarat
104681,18,18-25,Female,3000.0,T30,Karnataka
104682,26,26-35,Female,1500.0,T30,Tamil Nadu
104683,39,36-50,Female,11000.0,T30,Kerala
104684,18,18-25,Male,1500.0,B30,Maharashtra
104685,39,36-50,Female,6500.0,T30,Maharashtra
104686,57,50+,Male,12500.0,T30,Tamil Nadu
104687,36,36-50,Female,5000.0,B30,Gujarat
104688,20,18-25,Female,4000.0,B30,Gujarat
104689,38,36-50,Male,4000.0,B30,Tamil Nadu
104690,43,36-50,Female,17500.0,T30,Maharashtra
104691,47,36-50,Female,7000.0,T30,Delhi
104692,35,26-35,Female,6000.0,T30,Tamil Nadu
104693,40,36-50,Male,7000.0,T30,Karnataka
104694,42,36-50,Male,7500.0,T30,Maharashtra
104695,40,36-50,Female,3500.0,B30,Gujarat
104696,37,36-50,Male,5500.0,B30,Karnataka
104697,27,26-35,Female,3000.0,T30,Maharashtra
104698,43,36-50,Female,3500.0,T30,Karnataka
104699,28,26-35,Male,4500.0,T30,Gujarat
104700,60,50+,Female,11000.0,T30,Kerala
104701,27,26-35,Female,2500.0,B30,Maharashtra
104702,42,36-50,Male,20000.0,T30,Tamil Nadu
104703,21,18-25,Female,2000.0,T30,Uttar Pradesh
104704,29,26-35,Male,3500.0,T30,Delhi
104705,28,26-35,Male,4000.0,B30,Delhi
104706,20,18-25,Female,7000.0,T30,Maharashtra
104707,28,26-35,Female,5500.0,B30,Delhi
104708,37,36-50,Male,9000.0,T30,Delhi
104709,31,26-35,Male,6500.0,T30,Haryana
104710,45,36-50,Male,3500.0,T30,Rajasthan
104711,24,18-25,Female,4000.0,T30,Maharashtra
104712,40,36-50,Male,4500.0,B30,Punjab
104713,28,26-35,Female,2500.0,B30,Delhi
104714,45,36-50,Male,5500.0,T30,Haryana
104715,41,36-50,Female,6500.0,T30,Maharashtra
104716,44,36-50,Female,7500.0,T30,Tamil Nadu
104717,32,26-35,Male,3500.0,T30,Karnataka
104718,47,36-50,Male,5500.0,T30,Maharashtra
104719,18,18-25,Male,1500.0,T30,Maharashtra
104720,38,36-50,Male,7500.0,T30,Maharashtra
104721,35,26-35,Female,1500.0,B30,Maharashtra
104722,42,36-50,Female,7500.0,B30,Delhi
104723,33,26-35,Male,9500.0,T30,Gujarat
104724,24,18-25,Female,2500.0,B30,Madhya Pradesh
104725,23,18-25,Male,3000.0,T30,Tamil Nadu
104726,33,26-35,Female,10000.0,B30,West Bengal
104727,31,26-35,Female,6500.0,T30,Karnataka
104728,42,36-50,Female,5000.0,T30,Gujarat
104729,43,36-50,Male,5500.0,B30,West Bengal
104730,34,26-35,Female,5000.0,T30,Karnataka
104731,34,26-35,Female,2000.0,B30,Bihar
104732,44,36-50,Male,33500.0,B30,Delhi
104733,31,26-35,Female,4500.0,T30,Telangana
104734,31,26-35,Male,11000.0,T30,Gujarat
104735,20,18-25,Other,2000.0,T30,Karnataka
104736,42,36-50,Female,7500.0,T30,Gujarat
104737,33,26-35,Female,4500.0,T30,West Bengal
104738,45,36-50,Male,16000.0,T30,Uttar Pradesh
104739,21,18-25,Male,7500.0,T30,Delhi
104740,29,26-35,Female,2000.0,B30,Uttar Pradesh
104741,43,36-50,Female,6500.0,B30,Gujarat
104742,37,36-50,Female,9500.0,T30,Rajasthan
104743,22,18-25,Male,1000.0,B30,Haryana
104744,43,36-50,Female,5000.0,T30,Tamil Nadu
104745,20,18-25,Female,2500.0,T30,Gujarat
104746,42,36-50,Female,5500.0,B30,Telangana
104747,24,18-25,Male,2000.0,B30,Punjab
104748,46,36-50,Male,10000.0,B30,Delhi
104749,35,26-35,Male,3500.0,B30,Tamil Nadu
104750,37,36-50,Female,4000.0,T30,Rajasthan
104751,33,26-35,Female,2500.0,B30,Tamil Nadu
104752,34,26-35,Male,1000.0,T30,Maharashtra
104753,34,26-35,Male,6000.0,B30,Karnataka
104754,41,36-50,Female,6500.0,T30,Delhi
104755,33,26-35,Male,9000.0,B30,Karnataka
104756,48,36-50,Male,11000.0,B30,Tamil Nadu
104757,26,26-35,Male,4500.0,T30,Gujarat
104758,42,36-50,Male,9000.0,T30,Maharashtra
104759,39,36-50,Male,2500.0,T30,Maharashtra
104760,46,36-50,Male,9000.0,B30,Maharashtra
104761,35,26-35,Male,4000.0,B30,Gujarat
104762,37,36-50,Male,5000.0,T30,Maharashtra
104763,37,36-50,Female,5500.0,B30,Gujarat
104764,21,18-25,Female,3000.0,B30,Karnataka
104765,37,36-50,Male,5000.0,T30,Uttar Pradesh
104766,66,50+,Male,5000.0,T30,Delhi
104767,50,36-50,Male,10500.0,T30,Delhi
104768,26,26-35,Male,4000.0,T30,Gujarat
104769,18,18-25,Male,2500.0,T30,Maharashtra
104770,34,26-35,Female,4000.0,T30,Maharashtra
104771,44,36-50,Male,14000.0,T30,Punjab
104772,33,26-35,Male,5000.0,B30,Haryana
104773,52,50+,Male,2500.0,T30,Gujarat
104774,26,26-35,Female,7000.0,T30,Gujarat
104775,36,36-50,Male,5000.0,T30,Kerala
104776,32,26-35,Male,3500.0,B30,Maharashtra
104777,41,36-50,Male,6500.0,B30,Maharashtra
104778,41,36-50,Female,27500.0,B30,Maharashtra
104779,45,36-50,Female,10000.0,T30,Rajasthan
104780,32,26-35,Male,14000.0,T30,Maharashtra
104781,46,36-50,Male,7500.0,T30,Maharashtra
104782,37,36-50,Male,11500.0,T30,Telangana
104783,47,36-50,Male,21500.0,B30,Tamil Nadu
104784,48,36-50,Female,12000.0,B30,Delhi
104785,34,26-35,Male,5500.0,T30,Haryana
104786,27,26-35,Male,2000.0,T30,Karnataka
104787,36,36-50,Male,4000.0,T30,Karnataka
104788,43,36-50,Female,9000.0,T30,Karnataka
104789,18,18-25,Female,3500.0,T30,Tamil Nadu
104790,29,26-35,Male,4000.0,T30,Gujarat
104791,40,36-50,Female,11000.0,T30,Tamil Nadu
104792,18,18-25,Female,1500.0,B30,Uttar Pradesh
104793,23,18-25,Male,1500.0,T30,Maharashtra
104794,27,26-35,Male,6000.0,T30,Delhi
104795,33,26-35,Female,4500.0,T30,Uttar Pradesh
104796,30,26-35,Male,3500.0,T30,Andhra Pradesh
104797,30,26-35,Male,3000.0,T30,Haryana
104798,20,18-25,Other,1000.0,T30,Maharashtra
104799,51,50+,Male,5500.0,T30,Delhi
104800,27,26-35,Male,2000.0,T30,Karnataka
104801,18,18-25,Female,2000.0,B30,Gujarat
104802,45,36-50,Male,6500.0,B30,Gujarat
104803,26,26-35,Male,10500.0,T30,Andhra Pradesh
104804,21,18-25,Male,1500.0,B30,Maharashtra
104805,40,36-50,Male,10000.0,T30,Rajasthan
104806,28,26-35,Male,5000.0,T30,Karnataka
104807,35,26-35,Female,2500.0,T30,Delhi
104808,27,26-35,Female,4500.0,T30,Uttar Pradesh
104809,29,26-35,Male,2000.0,T30,Karnataka
104810,24,18-25,Male,2500.0,T30,Punjab
104811,21,18-25,Female,2000.0,B30,Rajasthan
104812,68,50+,Male,8500.0,T30,Maharashtra
104813,25,18-25,Female,1500.0,T30,Tamil Nadu
104814,19,18-25,Female,500.0,T30,Karnataka
104815,45,36-50,Male,5000.0,T30,Gujarat
104816,36,36-50,Male,10500.0,B30,Gujarat
104817,34,26-35,Male,5000.0,B30,Maharashtra
104818,29,26-35,Female,3000.0,T30,Karnataka
104819,29,26-35,Female,9000.0,T30,Delhi
104820,31,26-35,Female,4000.0,T30,West Bengal
104821,45,36-50,Female,11500.0,T30,Gujarat
104822,31,26-35,Male,4500.0,B30,West Bengal
104823,45,36-50,Male,11000.0,B30,Delhi
104824,33,26-35,Male,7000.0,B30,Gujarat
104825,31,26-35,Female,10000.0,T30,West Bengal
104826,23,18-25,Female,1500.0,T30,Delhi
104827,55,50+,Male,7000.0,B30,Madhya Pradesh
104828,34,26-35,Male,2000.0,B30,Gujarat
104829,33,26-35,Male,6000.0,T30,Andhra Pradesh
104830,52,50+,Male,2500.0,T30,Delhi
104831,38,36-50,Male,23500.0,T30,Karnataka
104832,39,36-50,Female,9000.0,B30,Rajasthan
104833,34,26-35,Male,5000.0,T30,Maharashtra
104834,26,26-35,Female,1500.0,B30,Karnataka
104835,46,36-50,Male,13500.0,T30,Maharashtra
104836,19,18-25,Female,4000.0,T30,Delhi
104837,24,18-25,Female,2000.0,T30,Maharashtra
104838,26,26-35,Male,3500.0,B30,Punjab
104839,36,36-50,Male,6000.0,T30,Maharashtra
104840,33,26-35,Male,12500.0,T30,Haryana
104841,18,18-25,Female,2000.0,T30,Tamil Nadu
104842,57,50+,Female,6000.0,T30,Telangana
104843,41,36-50,Male,13000.0,B30,Gujarat
104844,29,26-35,Male,1000.0,B30,Gujarat
104845,38,36-50,Female,7000.0,B30,Maharashtra
104846,38,36-50,Male,6000.0,T30,Delhi
104847,30,26-35,Male,5000.0,T30,Gujarat
104848,37,36-50,Male,12000.0,T30,Kerala
104849,38,36-50,Male,13000.0,T30,Maharashtra
104850,44,36-50,Male,6500.0,T30,Maharashtra
104851,34,26-35,Male,4000.0,B30,Maharashtra
104852,37,36-50,Female,7500.0,T30,Maharashtra
104853,31,26-35,Female,7000.0,B30,Telangana
104854,29,26-35,Male,9000.0,T30,Maharashtra
104855,26,26-35,Male,2000.0,T30,Tamil Nadu
104856,25,18-25,Male,2500.0,B30,Karnataka
104857,29,26-35,Female,4000.0,T30,West Bengal
104858,31,26-35,Female,15000.0,T30,Karnataka
104859,44,36-50,Male,4000.0,B30,Tamil Nadu
104860,30,26-35,Male,2000.0,B30,Tamil Nadu
104861,30,26-35,Female,3000.0,T30,Gujarat
104862,31,26-35,Female,6500.0,B30,Maharashtra
104863,33,26-35,Male,6500.0,T30,Karnataka
104864,50,36-50,Male,5500.0,T30,Rajasthan
104865,30,26-35,Female,8000.0,T30,West Bengal
104866,39,36-50,Male,5500.0,T30,Gujarat
104867,37,36-50,Male,12000.0,T30,Rajasthan
104868,34,26-35,Male,2000.0,T30,Karnataka
104869,24,18-25,Male,1500.0,T30,Maharashtra
104870,39,36-50,Female,5500.0,T30,Rajasthan
104871,18,18-25,Male,2000.0,T30,Karnataka
104872,23,18-25,Female,1500.0,T30,Karnataka
104873,28,26-35,Female,2500.0,B30,Gujarat
104874,31,26-35,Male,6000.0,T30,West Bengal
104875,34,26-35,Female,7500.0,T30,Delhi
104876,47,36-50,Male,4500.0,T30,Maharashtra
104877,40,36-50,Male,3500.0,B30,Gujarat
104878,35,26-35,Male,4500.0,T30,Karnataka
104879,30,26-35,Male,6000.0,T30,Delhi
104880,30,26-35,Female,2500.0,B30,West Bengal
104881,22,18-25,Female,5000.0,B30,Maharashtra
104882,18,18-25,Male,1500.0,T30,Uttar Pradesh
104883,21,18-25,Male,2000.0,B30,Haryana
104884,45,36-50,Female,6500.0,B30,Karnataka
104885,26,26-35,Female,2500.0,T30,Gujarat
104886,28,26-35,Male,13000.0,B30,Karnataka
104887,44,36-50,Male,4000.0,T30,Telangana
104888,18,18-25,Male,5500.0,B30,Maharashtra
104889,28,26-35,Female,3500.0,T30,Karnataka
104890,23,18-25,Female,2000.0,T30,Maharashtra
104891,36,36-50,Male,5000.0,B30,Karnataka
104892,39,36-50,Female,11000.0,T30,Madhya Pradesh
104893,39,36-50,Male,24000.0,B30,Maharashtra
104894,49,36-50,Female,5000.0,B30,Gujarat
104895,39,36-50,Female,6000.0,T30,Tamil Nadu
104896,36,36-50,Female,17500.0,T30,Tamil Nadu
104897,58,50+,Female,3000.0,B30,Delhi
104898,18,18-25,Male,1500.0,B30,Gujarat
104899,56,50+,Male,11000.0,T30,Maharashtra
104900,51,50+,Female,6500.0,T30,Gujarat
104901,32,26-35,Female,2500.0,B30,Tamil Nadu
104902,26,26-35,Male,6500.0,B30,Gujarat
104903,27,26-35,Female,2000.0,T30,Telangana
104904,31,26-35,Male,8500.0,T30,Delhi
104905,45,36-50,Male,2500.0,B30,Maharashtra
104906,18,18-25,Male,1500.0,T30,Maharashtra
104907,54,50+,Female,6500.0,T30,Gujarat
104908,33,26-35,Male,2000.0,B30,Delhi
104909,45,36-50,Female,7500.0,T30,Haryana
104910,21,18-25,Female,3000.0,T30,Maharashtra
104911,41,36-50,Male,4500.0,T30,Telangana
104912,37,36-50,Male,7000.0,B30,Delhi
104913,39,36-50,Female,12000.0,T30,Gujarat
104914,27,26-35,Male,6000.0,T30,Tamil Nadu
104915,30,26-35,Male,11000.0,T30,West Bengal
104916,21,18-25,Male,1500.0,B30,Gujarat
104917,41,36-50,Male,4000.0,T30,Haryana
104918,47,36-50,Male,16000.0,T30,Delhi
104919,36,36-50,Male,9000.0,B30,Maharashtra
104920,18,18-25,Female,2000.0,T30,Delhi
104921,47,36-50,Male,5000.0,B30,West Bengal
104922,35,26-35,Male,7000.0,B30,Delhi
104923,18,18-25,Male,2000.0,B30,Delhi
104924,18,18-25,Other,3500.0,T30,Maharashtra
104925,23,18-25,Female,4000.0,T30,Karnataka
104926,33,26-35,Female,4500.0,T30,Gujarat
104927,23,18-25,Male,1000.0,B30,Maharashtra
104928,25,18-25,Male,3000.0,T30,Tamil Nadu
104929,43,36-50,Female,14000.0,T30,Maharashtra
104930,45,36-50,Female,15000.0,B30,Gujarat
104931,43,36-50,Male,8000.0,B30,Delhi
104932,18,18-25,Female,1000.0,T30,Karnataka
104933,43,36-50,Male,5500.0,T30,Uttar Pradesh
104934,29,26-35,Male,3500.0,B30,Telangana
104935,53,50+,Female,8500.0,T30,Maharashtra
104936,36,36-50,Female,9500.0,T30,Gujarat
104937,46,36-50,Male,12500.0,B30,Maharashtra
104938,39,36-50,Female,5000.0,T30,Karnataka
104939,38,36-50,Female,8500.0,T30,Maharashtra
104940,30,26-35,Female,1000.0,B30,Uttar Pradesh
104941,46,36-50,Male,5500.0,B30,Maharashtra
104942,43,36-50,Female,3000.0,T30,Madhya Pradesh
104943,30,26-35,Female,12500.0,B30,Telangana
104944,29,26-35,Male,6000.0,T30,Andhra Pradesh
104945,26,26-35,Female,5500.0,T30,Maharashtra
104946,42,36-50,Male,3500.0,B30,Maharashtra
104947,36,36-50,Male,7000.0,T30,Andhra Pradesh
104948,36,36-50,Male,11000.0,T30,Punjab
104949,30,26-35,Female,2500.0,T30,Gujarat
104950,48,36-50,Male,5500.0,T30,Delhi
104951,19,18-25,Female,4000.0,T30,Maharashtra
104952,41,36-50,Male,4000.0,T30,Kerala
104953,43,36-50,Female,5500.0,B30,Maharashtra
104954,30,26-35,Female,2500.0,B30,Tamil Nadu
104955,19,18-25,Female,2500.0,T30,Gujarat
104956,37,36-50,Male,11500.0,T30,Gujarat
104957,45,36-50,Male,19000.0,B30,Delhi
104958,51,50+,Female,6500.0,B30,Karnataka
104959,40,36-50,Male,15500.0,T30,Delhi
104960,27,26-35,Male,5500.0,B30,Tamil Nadu
104961,40,36-50,Female,3000.0,T30,Gujarat
104962,39,36-50,Male,7500.0,T30,Uttar Pradesh
104963,37,36-50,Male,7500.0,T30,Karnataka
104964,25,18-25,Female,4000.0,T30,Maharashtra
104965,39,36-50,Male,7000.0,T30,Telangana
104966,38,36-50,Female,6000.0,T30,Gujarat
104967,58,50+,Male,3500.0,T30,Rajasthan
104968,34,26-35,Male,4000.0,T30,Uttar Pradesh
104969,50,36-50,Male,7000.0,B30,Karnataka
104970,47,36-50,Female,10500.0,T30,Tamil Nadu
104971,34,26-35,Male,2500.0,T30,Bihar
104972,46,36-50,Female,30000.0,T30,Gujarat
104973,26,26-35,Female,2500.0,T30,Karnataka
104974,32,26-35,Female,2000.0,B30,Maharashtra
104975,28,26-35,Male,6000.0,T30,Rajasthan
104976,32,26-35,Female,2000.0,T30,Delhi
