date,scheme_code,scheme_name,nav
2023-03-27,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.0811
2023-03-28,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.1076
2023-03-29,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.5327
2023-03-30,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.8079
2023-03-31,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.9209
2023-04-03,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.8004
2023-04-04,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.2323
2023-04-05,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.3869
2023-04-06,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.639
2023-04-07,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.1683
2023-04-10,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.8182
2023-04-11,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.9733
2023-04-12,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.1583
2023-04-13,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.8911
2023-04-14,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.7665
2023-04-17,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.2155
2023-04-18,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.7446
2023-04-19,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.3751
2023-04-20,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.626
2023-04-21,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.6837
2023-04-24,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.1883
2023-04-25,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.9885
2023-04-26,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.0793
2023-04-27,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.5718
2023-04-28,100015,Kotak Mahindra Mutual Fund Equity Fund 16,47.9887
2023-05-01,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.2556
2023-05-02,100015,Kotak Mahindra Mutual Fund Equity Fund 16,47.7277
2023-05-03,100015,Kotak Mahindra Mutual Fund Equity Fund 16,47.7204
2023-05-04,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.1229
2023-05-05,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.4407
2023-05-08,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.2868
2023-05-09,100015,Kotak Mahindra Mutual Fund Equity Fund 16,47.8243
2023-05-10,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.0614
2023-05-11,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.5771
2023-05-12,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.4236
2023-05-15,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.2232
2023-05-16,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.1167
2023-05-17,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.376
2023-05-18,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.857
2023-05-19,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.5071
2023-05-22,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.0728
2023-05-23,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.9209
2023-05-24,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.9307
2023-05-25,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.0864
2023-05-26,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.9211
2023-05-29,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.1571
2023-05-30,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.5544
2023-05-31,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.7281
2023-06-01,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.399
2023-06-02,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.3569
2023-06-05,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.3371
2023-06-06,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.4897
2023-06-07,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.7245
2023-06-08,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.8771
2023-06-09,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.497
2023-06-12,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.6785
2023-06-13,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.6195
2023-06-14,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.488
2023-06-15,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.5715
2023-06-16,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.3068
2023-06-19,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.9829
2023-06-20,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.1484
2023-06-21,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.8137
2023-06-22,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.0767
2023-06-23,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.1077
2023-06-26,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.9476
2023-06-27,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.0235
2023-06-28,100015,Kotak Mahindra Mutual Fund Equity Fund 16,48.8461
2023-06-29,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.1582
2023-06-30,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.5493
2023-07-03,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.8406
2023-07-04,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.9666
2023-07-05,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.4894
2023-07-06,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.4466
2023-07-07,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.898
2023-07-10,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.835
2023-07-11,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.5973
2023-07-12,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.317
2023-07-13,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.0177
2023-07-14,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.3176
2023-07-17,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.1305
2023-07-18,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.8432
2023-07-19,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.161
2023-07-20,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.3466
2023-07-21,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.7544
2023-07-24,100015,Kotak Mahindra Mutual Fund Equity Fund 16,51.0071
2023-07-25,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.8138
2023-07-26,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.9132
2023-07-27,100015,Kotak Mahindra Mutual Fund Equity Fund 16,51.0301
2023-07-28,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.778
2023-07-31,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.4618
2023-08-01,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.2959
2023-08-02,100015,Kotak Mahindra Mutual Fund Equity Fund 16,51.0775
2023-08-03,100015,Kotak Mahindra Mutual Fund Equity Fund 16,51.0044
2023-08-04,100015,Kotak Mahindra Mutual Fund Equity Fund 16,51.513
2023-08-07,100015,Kotak Mahindra Mutual Fund Equity Fund 16,51.4193
2023-08-08,100015,Kotak Mahindra Mutual Fund Equity Fund 16,51.8095
2023-08-09,100015,Kotak Mahindra Mutual Fund Equity Fund 16,52.2075
2023-08-10,100015,Kotak Mahindra Mutual Fund Equity Fund 16,52.6267
2023-08-11,100015,Kotak Mahindra Mutual Fund Equity Fund 16,52.8433
2023-08-14,100015,Kotak Mahindra Mutual Fund Equity Fund 16,53.4231
2023-08-15,100015,Kotak Mahindra Mutual Fund Equity Fund 16,53.6395
2023-08-16,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.353
2023-08-17,100015,Kotak Mahindra Mutual Fund Equity Fund 16,53.8206
2023-08-18,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.0273
2023-08-21,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.2106
2023-08-22,100015,Kotak Mahindra Mutual Fund Equity Fund 16,53.9362
2023-08-23,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.2299
2023-08-24,100015,Kotak Mahindra Mutual Fund Equity Fund 16,53.7474
2023-08-25,100015,Kotak Mahindra Mutual Fund Equity Fund 16,53.5806
2023-08-28,100015,Kotak Mahindra Mutual Fund Equity Fund 16,52.9149
2023-08-29,100015,Kotak Mahindra Mutual Fund Equity Fund 16,53.562
2023-08-30,100015,Kotak Mahindra Mutual Fund Equity Fund 16,53.5526
2023-08-31,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.4332
2023-09-01,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.8138
2023-09-04,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.0623
2023-09-05,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.9173
2023-09-06,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.5976
2023-09-07,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.8734
2023-09-08,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.9246
2023-09-11,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.4934
2023-09-12,100015,Kotak Mahindra Mutual Fund Equity Fund 16,53.9984
2023-09-13,100015,Kotak Mahindra Mutual Fund Equity Fund 16,53.7169
2023-09-14,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.4714
2023-09-15,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.3846
2023-09-18,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.5424
2023-09-19,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.6791
2023-09-20,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.6289
2023-09-21,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.3481
2023-09-22,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.9546
2023-09-25,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.761
2023-09-26,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.4907
2023-09-27,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.5389
2023-09-28,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.4435
2023-09-29,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.3597
2023-10-02,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.9034
2023-10-03,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.4674
2023-10-04,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.7306
2023-10-05,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.0979
2023-10-06,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.1232
2023-10-09,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.5583
2023-10-10,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.6994
2023-10-11,100015,Kotak Mahindra Mutual Fund Equity Fund 16,58.2685
2023-10-12,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.7371
2023-10-13,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.6801
2023-10-16,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.7338
2023-10-17,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.7472
2023-10-18,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.4012
2023-10-19,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.1638
2023-10-20,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.6131
2023-10-23,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.4167
2023-10-24,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.1775
2023-10-25,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.5759
2023-10-26,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.0225
2023-10-27,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.2985
2023-10-30,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.2389
2023-10-31,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.7637
2023-11-01,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.307
2023-11-02,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.6004
2023-11-03,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.0098
2023-11-06,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.3891
2023-11-07,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.8937
2023-11-08,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.4543
2023-11-09,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.7023
2023-11-10,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.9557
2023-11-13,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.8303
2023-11-14,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.6209
2023-11-15,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.9163
2023-11-16,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.3258
2023-11-17,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.7335
2023-11-20,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.052
2023-11-21,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.3167
2023-11-22,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.4481
2023-11-23,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.1893
2023-11-24,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.5526
2023-11-27,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.8938
2023-11-28,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.0067
2023-11-29,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.6298
2023-11-30,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.5453
2023-12-01,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.9472
2023-12-04,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.5416
2023-12-05,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.4945
2023-12-06,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.4774
2023-12-07,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.4948
2023-12-08,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.6831
2023-12-11,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.5359
2023-12-12,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.4828
2023-12-13,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.0207
2023-12-14,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.7974
2023-12-15,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.6375
2023-12-18,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.2998
2023-12-19,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.3267
2023-12-20,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.334
2023-12-21,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.8031
2023-12-22,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.9057
2023-12-25,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.6745
2023-12-26,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.2377
2023-12-27,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.6554
2023-12-28,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.9717
2023-12-29,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.4717
2024-01-01,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.0152
2024-01-02,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.9736
2024-01-03,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.1166
2024-01-04,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.508
2024-01-05,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.5737
2024-01-08,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.2131
2024-01-09,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.0204
2024-01-10,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.4724
2024-01-11,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.2298
2024-01-12,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.002
2024-01-15,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.0865
2024-01-16,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.3793
2024-01-17,100015,Kotak Mahindra Mutual Fund Equity Fund 16,58.0468
2024-01-18,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.8478
2024-01-19,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.06
2024-01-22,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.1729
2024-01-23,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.9763
2024-01-24,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.3567
2024-01-25,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.5382
2024-01-26,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.4656
2024-01-29,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.6518
2024-01-30,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.2387
2024-01-31,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.5135
2024-02-01,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.8907
2024-02-02,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.516
2024-02-05,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.4301
2024-02-06,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.3146
2024-02-07,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.7379
2024-02-08,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.3107
2024-02-09,100015,Kotak Mahindra Mutual Fund Equity Fund 16,58.061
2024-02-12,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.9404
2024-02-13,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.9981
2024-02-14,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.7854
2024-02-15,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.3644
2024-02-16,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.94
2024-02-19,100015,Kotak Mahindra Mutual Fund Equity Fund 16,62.946
2024-02-20,100015,Kotak Mahindra Mutual Fund Equity Fund 16,62.7507
2024-02-21,100015,Kotak Mahindra Mutual Fund Equity Fund 16,62.5121
2024-02-22,100015,Kotak Mahindra Mutual Fund Equity Fund 16,62.7256
2024-02-23,100015,Kotak Mahindra Mutual Fund Equity Fund 16,62.6619
2024-02-26,100015,Kotak Mahindra Mutual Fund Equity Fund 16,62.8752
2024-02-27,100015,Kotak Mahindra Mutual Fund Equity Fund 16,63.7792
2024-02-28,100015,Kotak Mahindra Mutual Fund Equity Fund 16,63.5482
2024-02-29,100015,Kotak Mahindra Mutual Fund Equity Fund 16,63.4152
2024-03-01,100015,Kotak Mahindra Mutual Fund Equity Fund 16,63.5505
2024-03-04,100015,Kotak Mahindra Mutual Fund Equity Fund 16,63.4603
2024-03-05,100015,Kotak Mahindra Mutual Fund Equity Fund 16,62.4269
2024-03-06,100015,Kotak Mahindra Mutual Fund Equity Fund 16,62.1447
2024-03-07,100015,Kotak Mahindra Mutual Fund Equity Fund 16,62.5584
2024-03-08,100015,Kotak Mahindra Mutual Fund Equity Fund 16,63.3887
2024-03-11,100015,Kotak Mahindra Mutual Fund Equity Fund 16,62.781
2024-03-12,100015,Kotak Mahindra Mutual Fund Equity Fund 16,62.1765
2024-03-13,100015,Kotak Mahindra Mutual Fund Equity Fund 16,62.2301
2024-03-14,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.128
2024-03-15,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.9245
2024-03-18,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.028
2024-03-19,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.7885
2024-03-20,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.4122
2024-03-21,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.3288
2024-03-22,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.9676
2024-03-25,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.6513
2024-03-26,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.1051
2024-03-27,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.0372
2024-03-28,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.0172
2024-03-29,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.2398
2024-04-01,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.5078
2024-04-02,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.0617
2024-04-03,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.2135
2024-04-04,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.8519
2024-04-05,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.1789
2024-04-08,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.9531
2024-04-09,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.203
2024-04-10,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.1805
2024-04-11,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.1801
2024-04-12,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.3243
2024-04-15,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.7058
2024-04-16,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.5221
2024-04-17,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.2927
2024-04-18,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.4147
2024-04-19,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.1388
2024-04-22,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.9651
2024-04-23,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.8428
2024-04-24,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.0063
2024-04-25,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.1226
2024-04-26,100015,Kotak Mahindra Mutual Fund Equity Fund 16,58.83
2024-04-29,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.2934
2024-04-30,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.9609
2024-05-01,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.5091
2024-05-02,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.567
2024-05-03,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.1389
2024-05-06,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.6706
2024-05-07,100015,Kotak Mahindra Mutual Fund Equity Fund 16,62.2704
2024-05-08,100015,Kotak Mahindra Mutual Fund Equity Fund 16,61.4545
2024-05-09,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.4471
2024-05-10,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.0496
2024-05-13,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.9636
2024-05-14,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.6912
2024-05-15,100015,Kotak Mahindra Mutual Fund Equity Fund 16,58.0677
2024-05-16,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.3841
2024-05-17,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.0878
2024-05-20,100015,Kotak Mahindra Mutual Fund Equity Fund 16,59.1589
2024-05-21,100015,Kotak Mahindra Mutual Fund Equity Fund 16,60.1088
2024-05-22,100015,Kotak Mahindra Mutual Fund Equity Fund 16,58.0838
2024-05-23,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.6028
2024-05-24,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.2252
2024-05-27,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.8904
2024-05-28,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.6858
2024-05-29,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.7552
2024-05-30,100015,Kotak Mahindra Mutual Fund Equity Fund 16,58.2255
2024-05-31,100015,Kotak Mahindra Mutual Fund Equity Fund 16,58.9293
2024-06-03,100015,Kotak Mahindra Mutual Fund Equity Fund 16,58.8976
2024-06-04,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.6852
2024-06-05,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.954
2024-06-06,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.7014
2024-06-07,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.909
2024-06-10,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.8678
2024-06-11,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.6427
2024-06-12,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.2985
2024-06-13,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.7477
2024-06-14,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.0456
2024-06-17,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.6878
2024-06-18,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.623
2024-06-19,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.5098
2024-06-20,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.3489
2024-06-21,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.424
2024-06-24,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.165
2024-06-25,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.7301
2024-06-26,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.9525
2024-06-27,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.8895
2024-06-28,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.9844
2024-07-01,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.3625
2024-07-02,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.0509
2024-07-03,100015,Kotak Mahindra Mutual Fund Equity Fund 16,56.5239
2024-07-04,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.1627
2024-07-05,100015,Kotak Mahindra Mutual Fund Equity Fund 16,57.0192
2024-07-08,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.9259
2024-07-09,100015,Kotak Mahindra Mutual Fund Equity Fund 16,55.2986
2024-07-10,100015,Kotak Mahindra Mutual Fund Equity Fund 16,52.7809
2024-07-11,100015,Kotak Mahindra Mutual Fund Equity Fund 16,52.3564
2024-07-12,100015,Kotak Mahindra Mutual Fund Equity Fund 16,52.3214
2024-07-15,100015,Kotak Mahindra Mutual Fund Equity Fund 16,52.1604
2024-07-16,100015,Kotak Mahindra Mutual Fund Equity Fund 16,53.5297
2024-07-17,100015,Kotak Mahindra Mutual Fund Equity Fund 16,53.8925
2024-07-18,100015,Kotak Mahindra Mutual Fund Equity Fund 16,54.2245
2024-07-19,100015,Kotak Mahindra Mutual Fund Equity Fund 16,52.925
2024-07-22,100015,Kotak Mahindra Mutual Fund Equity Fund 16,52.5946
2024-07-23,100015,Kotak Mahindra Mutual Fund Equity Fund 16,52.1772
2024-07-24,100015,Kotak Mahindra Mutual Fund Equity Fund 16,51.5467
2024-07-25,100015,Kotak Mahindra Mutual Fund Equity Fund 16,50.9139
2024-07-26,100015,Kotak Mahindra Mutual Fund Equity Fund 16,49.5775
